Sample,Antisense_Gene,Antisense_Z_Score,Sense_Gene,Sense_Z_Score
UDN359892,novelGene_DAB2_AS_novelGene_ENSG00000289699_AS,2.0490723988271,DAB2,-0.957636792552788
UDN359892,novelGene_DEGS1_AS,2.31524296046352,DEGS1,-1.50626233986746
UDN359892,novelGene_DHDH_AS,2.00557152865927,DHDH,-0.179605302026775
UDN359892,novelGene_EGFLAM_AS,4.23660666960936,EGFLAM,4.73827990621052
UDN359892,novelGene_ENO2_AS,2.05817450980472,ENO2,-1.2214583524821
UDN359892,novelGene_ENSG00000224413_AS,2.14746862019797,ENSG00000224413,-0.468877635928153
UDN359892,novelGene_ENSG00000225649_AS,3.47934396861097,ENSG00000225649,-0.339845009689111
UDN359892,novelGene_ENSG00000226647_AS,3.12826260804176,ENSG00000226647,
UDN359892,novelGene_ENSG00000253956_AS,5.38815906080325,ENSG00000253956,
UDN359892,novelGene_ENSG00000258728_AS_novelGene_GALT_AS,5.38815906080325,ENSG00000258728,0.469609458553807
UDN359892,novelGene_ENSG00000261487_AS_novelGene_ORAI3_AS,2.51460368515373,ENSG00000261487,0.435856728924662
UDN359892,novelGene_ENSG00000267838_AS_novelGene_ENSG00000269873_AS,2.3629443984271,ENSG00000267838,-0.258186284095357
UDN359892,novelGene_ENSG00000270061_AS,3.32754922706243,ENSG00000270061,-0.189492639209727
UDN359892,novelGene_ENSG00000287576_AS,3.12776137777416,ENSG00000287576,1.51171732724913
UDN359892,novelGene_ENSG00000289520_AS,2.02112779187166,ENSG00000289520,-1.02747206145802
UDN359892,novelGene_ENSG00000289850_AS,3.44989022508272,ENSG00000289850,-0.571867278296287
UDN359892,novelGene_FAM225B_AS,5.38815906080325,FAM225B,-0.13900871487401
UDN359892,novelGene_FAM241A_AS,2.45449639314858,FAM241A,-0.57436627563518
UDN359892,novelGene_FBXW9_AS,3.03026022886456,FBXW9,0.952433151646776
UDN359892,novelGene_FTCD_AS,2.06944350613188,FTCD,-0.546285110566627
UDN359892,novelGene_GDF11_AS,2.259033568204,GDF11,-0.350024053506085
UDN359892,novelGene_GLRX2_AS,3.27937372544408,GLRX2,3.45915810880511
UDN359892,novelGene_HSF2BP_AS,2.82800281049307,HSF2BP,0.095454851722952
UDN359892,novelGene_INTS5_AS,2.26580288241194,INTS5,-0.931169214401134
UDN359892,novelGene_KPNA5_AS,2.1099560030352,KPNA5,-0.882001421576027
UDN359892,novelGene_LEMD2_AS,2.33531787970437,LEMD2,-0.56912259238367
UDN359892,novelGene_LRRC37A_AS,2.67859929579893,LRRC37A,-0.441117643840609
UDN359892,novelGene_MTFMT_AS,4.24076550045815,MTFMT,-1.53197934632566
UDN359892,novelGene_NES_AS,4.58687330559787,NES,-0.544324874013535
UDN359892,novelGene_NUDT6_AS,2.28082771517406,NUDT6,0.11391242425784
UDN359892,novelGene_PANCR_AS,2.3958550587749,PANCR,
UDN359892,novelGene_PARP12_AS,2.06169861367956,PARP12,-0.398374967021194
UDN359892,novelGene_PCHILR_AS,2.66032295371465,PCHILR,-0.179605302026775
UDN359892,novelGene_PHF23_AS,3.7524796917509,PHF23,0.61015929492622
UDN359892,novelGene_PKD1P6_AS,4.22895726920221,PKD1P6,-0.453609725540932
UDN359892,novelGene_POGLUT1_AS,2.32139002002558,POGLUT1,-1.2749786117703
UDN359892,novelGene_POLR2D_AS_novelGene_RPS26P19_AS,2.22621882638481,POLR2D,-1.71970022028014
UDN359892,novelGene_PPP2R5A_AS,2.1656543199912,PPP2R5A,-0.909175935881725
UDN359892,novelGene_PRDX4P1_AS,2.52937048053572,PRDX4P1,
UDN359892,novelGene_PSMB4_AS,2.46267594301999,PSMB4,1.65326629937142
UDN359892,novelGene_RAB2B_AS,2.17418952916019,RAB2B,-1.22606500174496
UDN359892,novelGene_RGN_AS,2.82800281049307,RGN,-0.596689578024692
UDN359892,novelGene_RNF145_AS,3.12023172525209,RNF145,-0.432966283685985
UDN359892,novelGene_RPL23_AS,4.26580023746096,RPL23,0.858721423814487
UDN359892,novelGene_RPL26L1-AS1_AS,2.92175648130447,novelGene_RPL26L1,
UDN359892,novelGene_RXRB_AS,2.2923675299338,RXRB,-1.18763931044883
UDN359892,novelGene_SLC30A4_AS,2.20702589319501,SLC30A4,0.252759020121258
UDN359892,novelGene_SLC6A8_AS,2.06114593806484,SLC6A8,-1.36928582237977
UDN359892,novelGene_SLC9A8_AS,2.17258995565573,SLC9A8,-0.814013252570523
UDN359892,novelGene_SPON1-AS1_AS,2.57476271198654,novelGene_SPON1,
UDN359892,novelGene_SRGAP3_AS,5.38815906080325,SRGAP3,-0.558016145275291
UDN359892,novelGene_SSBP3_AS,2.48428794082038,SSBP3,-0.671345649857906
UDN359892,novelGene_STOML2_AS,3.78423320238239,STOML2,2.11259900808825
UDN359892,novelGene_SUCLG1_AS,2.64428613048524,SUCLG1,0.642281669233879
UDN359892,novelGene_SYT15B_AS,2.24858438476834,SYT15B,0.862670734478142
UDN359892,novelGene_TNKS1BP1_AS,3.2365626675272,TNKS1BP1,-0.907130866112758
UDN359892,novelGene_TRIM45_AS,2.16575534245578,TRIM45,-1.26143210938161
UDN359892,novelGene_TTC13_AS,3.30473602668489,TTC13,-0.401020061566784
UDN359892,novelGene_ZNF346_AS,2.24902077877654,ZNF346,-0.19223380580243
UDN359892,novelGene_ZNF766_AS,2.52417180942844,ZNF766,-1.20842933917158
UDN359892,novelGene_ZNF782_AS,2.82800281049307,ZNF782,0.21095348911444
UDN359892,novelGene_ZNF785_AS,2.21365301766991,ZNF785,-0.358420426919794
UDN359892,novelGene_APBA1_AS,3.58806815453249,APBA1,-0.736990738103023
UDN359892,novelGene_ARL6_AS,2.03104809022241,ARL6,-1.09766810389174
UDN359892,novelGene_BBS12_AS,4.38701424859288,BBS12,-1.12865961807911
UDN359892,novelGene_CAPN12_AS,2.3653953211204,CAPN12,-0.411887721290805
UDN359892,novelGene_DENND4B_AS,2.08664011916594,DENND4B,-0.923294416749297
UDN359892,novelGene_ELOF1_AS,2.36748063225164,ELOF1,3.14628448958013
UDN359892,novelGene_ENSG00000237938_AS,2.02109279016375,ENSG00000237938,-0.179605302026775
UDN359892,novelGene_ENSG00000249988_AS,5.38815906080325,ENSG00000249988,
UDN359892,novelGene_ENSG00000253171_AS,2.04801819527124,ENSG00000253171,
UDN359892,novelGene_ENSG00000264058_AS_novelGene_SMARCE1_AS,2.03530324157094,ENSG00000264058,2.8570989270014
UDN359892,novelGene_ENSG00000268614_AS_novelGene_PNPLA6_AS,2.43336503248686,ENSG00000268614,-0.76051721150128
UDN359892,novelGene_ENSG00000285142_AS,2.61268442718162,ENSG00000285142,
UDN359892,novelGene_ENSG00000286787_AS,2.36448205501699,ENSG00000286787,1.06882328612292
UDN359892,novelGene_ENSG00000289554_AS,2.58129699223577,ENSG00000289554,0.482831173420382
UDN359892,novelGene_GET4_AS_novelGene_SUN1_AS,3.12343022120747,GET4,1.99296083974943
UDN359892,novelGene_GNAO1_AS,2.06513600855564,GNAO1,-0.590014194688742
UDN359892,novelGene_HTATSF1_AS,2.02001015640419,HTATSF1,-0.924268042674274
UDN359892,novelGene_LINC00896_AS,4.37312113996967,LINC00896,-0.42365102924499
UDN359892,novelGene_LINC01048_AS,2.30907035520557,LINC01048,-0.624241295895032
UDN359892,novelGene_MASP2_AS,2.27432428242775,MASP2,-0.546417209449153
UDN359892,novelGene_MTG1_AS,3.63019476326347,MTG1,1.54001087613587
UDN359892,novelGene_MYOCD_AS,5.38815906080325,MYOCD,1.03326104550196
UDN359892,novelGene_NXNL2_AS,3.12371605898132,NXNL2,1.04010677910749
UDN359892,novelGene_PADI1_AS,2.0367220965955,PADI1,-0.699955554637188
UDN359892,novelGene_PCBD2_AS,3.01587453199833,PCBD2,-0.0458512833793507
UDN359892,novelGene_PHKG2_AS,4.78113407586918,PHKG2,1.02658701069172
UDN359892,novelGene_PITX2_AS,4.01858470792255,PITX2,0.288936472080257
UDN359892,novelGene_PTRH2_AS,2.10819538680814,PTRH2,3.38356079008769
UDN359892,novelGene_RIMS1_AS,2.3436528719347,RIMS1,0.625037604789271
UDN359892,novelGene_RPL21P57_AS,5.38815906080325,RPL21P57,
UDN359892,novelGene_RPS4XP18_AS,3.12870425394907,RPS4XP18,
UDN359892,novelGene_RSU1_AS,2.09319221008104,RSU1,0.0394562701531602
UDN359892,novelGene_SDC3_AS,5.38815906080325,SDC3,-1.14342687778359
UDN359892,novelGene_SOD1_AS,3.37431144608347,SOD1,2.29456782132627
UDN359892,novelGene_THSD7B_AS,4.97755410104917,THSD7B,3.54313469545881
UDN359892,novelGene_TTC5_AS,3.51531928236597,TTC5,-0.91247938464077
UDN359892,novelGene_TTC7A_AS,3.83038809382234,TTC7A,-0.403332507575818
UDN359892,novelGene_UTP3_AS,2.47708100012835,UTP3,-0.583393389829216
UDN359892,novelGene_ZBTB3_AS,2.36383601627553,ZBTB3,-1.00907527966429
UDN359892,novelGene_ADAMTS20_AS,3.12652527384669,ADAMTS20,
UDN359892,novelGene_CCDC183_AS,3.12023172525209,CCDC183,-0.867146171320714
UDN359892,novelGene_CCNA2_AS,2.28532630764006,CCNA2,-0.434877877374928
UDN359892,novelGene_CDH1_AS,3.12826260804176,CDH1,-0.413670330286262
UDN359892,novelGene_COMMD3-BMI1_AS_novelGene_COMMD3_AS,2.18349325163491,COMMD3-BMI1,-0.911340685855421
UDN359892,novelGene_CTNND1_AS_novelGene_ENSG00000254732_AS,2.79802920854731,CTNND1,-1.12143364233738
UDN359892,novelGene_DFFA_AS,2.60316496523699,DFFA,1.48469717660597
UDN359892,novelGene_EIF5AL1_AS,2.11846856092841,EIF5AL1,
UDN359892,novelGene_ENSG00000251184_AS_novelGene_NUP188_AS,2.64777497064787,ENSG00000251184,1.5695639043715
UDN359892,novelGene_ENSG00000255306_AS,2.25676880005098,ENSG00000255306,-0.599061374099187
UDN359892,novelGene_ENSG00000267505_AS,2.07332198943573,ENSG00000267505,
UDN359892,novelGene_ENSG00000269151_AS,2.52600573868809,ENSG00000269151,-0.50319887705829
UDN359892,novelGene_ENSG00000270792_AS,3.62084787841304,ENSG00000270792,0.721113903877002
UDN359892,novelGene_ENSG00000284057_AS_novelGene_MED17_AS,2.4911550588386,ENSG00000284057,-0.179605302026775
UDN359892,novelGene_ENSG00000285619_AS,2.10796826971708,ENSG00000285619,
UDN359892,novelGene_ENSG00000287575_AS,5.38815906080325,ENSG00000287575,-0.301730200103131
UDN359892,novelGene_ENSG00000289884_AS,2.84637169139312,ENSG00000289884,1.58754297123261
UDN359892,novelGene_FBXO28_AS,2.72538049466479,FBXO28,-0.863495636740664
UDN359892,novelGene_FXYD7_AS,2.68565568370329,FXYD7,-0.179605302026775
UDN359892,novelGene_GGA1_AS,2.60316496523699,GGA1,-0.172895076020824
UDN359892,novelGene_GTPBP3_AS,2.53704521331643,GTPBP3,-0.531904612905982
UDN359892,novelGene_HLX_AS,5.38815906080325,HLX,-0.75806034108393
UDN359892,novelGene_HNF4G_AS,3.71582797273409,HNF4G,4.61748201313865
UDN359892,novelGene_LINC02012_AS,3.12652527384669,LINC02012,
UDN359892,novelGene_LINC02137_AS,2.75026092136359,LINC02137,
UDN359892,novelGene_MDGA1_AS,3.12652527384669,MDGA1,0.44313499490073
UDN359892,novelGene_NDUFB9_AS,2.64591379930569,NDUFB9,3.88038004164344
UDN359892,novelGene_NRSN2-AS1_AS,3.89587750927816,novelGene_NRSN2,
UDN359892,novelGene_PARL_AS,2.60316496523699,PARL,1.38379520118132
UDN359892,novelGene_PHLDA2_AS,3.99673313948599,PHLDA2,3.21472535145027
UDN359892,novelGene_PTP4A2P1_AS,4.08636830997289,PTP4A2P1,1.48841116763518
UDN359892,novelGene_RASA4_AS,2.00427615419783,RASA4,-0.101049590785076
UDN359892,novelGene_SLC44A3_AS,2.49439772997944,SLC44A3,0.305353749450569
UDN359892,novelGene_SLC4A4_AS,2.04548715533348,SLC4A4,-0.405552050663314
UDN359892,novelGene_STARD7-AS1_AS,2.75372677188573,novelGene_STARD7,
UDN359892,novelGene_TMEM97_AS,3.40636224614621,TMEM97,0.142780416148654
UDN359892,novelGene_TOMM22_AS,2.13902988500102,TOMM22,0.315171405715734
UDN359892,novelGene_TOX_AS,3.39905990466277,TOX,0.0728480237137149
UDN359892,novelGene_TPI1_AS,2.67199732178506,TPI1,1.01874111565419
UDN359892,novelGene_TSSC4_AS,5.38815906080325,TSSC4,2.02149708545661
UDN359892,novelGene_WDR93_AS,2.14345762716587,WDR93,-0.83488069793165
UDN359892,novelGene_ZFP3_AS,3.55201364428491,ZFP3,-1.13931751318802
UDN359892,novelGene_ZNF709_AS,2.81214467562779,ZNF709,-0.603336442006832
UDN359892,novelGene_ZSWIM1_AS,2.57647859713427,ZSWIM1,-0.372434993814794
UDN359892,novelGene_BCL2L10_AS_novelGene_GNB5_AS,5.38815906080325,BCL2L10,0.514296325697049
UDN359892,novelGene_BRD3_AS,2.26180381064482,BRD3,-1.22258698885522
UDN359892,novelGene_BVES_AS,2.14868409618759,BVES,-0.911808420549203
UDN359892,novelGene_CCDC134_AS,2.64972215484598,CCDC134,0.114961803450203
UDN359892,novelGene_DMWD_AS,2.70055588654801,DMWD,0.189496195173643
UDN359892,novelGene_EMID1_AS,2.57941240586118,EMID1,0.100483785921631
UDN359892,novelGene_ENSG00000264078_AS,5.38815906080325,ENSG00000264078,-0.378481986513276
UDN359892,novelGene_ENSG00000287570_AS,3.61123049402332,ENSG00000287570,
UDN359892,novelGene_ENSG00000288908_AS,3.62808196684313,ENSG00000288908,0.0994554175689045
UDN359892,novelGene_ENSG00000290476_AS_novelGene_SUGT1P3_AS,3.43924807156333,ENSG00000290476,-0.965267175331742
UDN359892,novelGene_ENSG00000292401_AS,5.38815906080325,ENSG00000292401,
UDN359892,novelGene_IBA57-DT_AS,2.59981771579002,IBA57-DT,-0.414850056187577
UDN359892,novelGene_JPH2_AS,2.19794069091898,JPH2,-0.305894922805594
UDN359892,novelGene_KLF2_AS,2.09049619591023,KLF2,-0.0706226042871582
UDN359892,novelGene_MASTL_AS,3.12652527384669,MASTL,-0.822502674157378
UDN359892,novelGene_NRCAM_AS,3.5398896992073,NRCAM,-0.253199945825482
UDN359892,novelGene_RUSC2_AS,2.02614869063625,RUSC2,-0.802925964202417
UDN359892,novelGene_SCAMP3_AS,2.87606421642017,SCAMP3,1.26437180212859
UDN359892,novelGene_TXNL4A_AS,2.89473662272388,TXNL4A,3.05254398494754
UDN359892,novelGene_ZNF460-AS1_AS,2.58129699223577,novelGene_ZNF460,
UDN359892,novelGene_ZNF837_AS,5.38815906080325,ZNF837,0.958171451880225
UDN359892,novelGene_ADSL_AS_novelGene_ENSG00000284431_AS,2.06307354939804,ADSL,-0.0496784119591023
UDN359892,novelGene_CES5A_AS,5.38815906080325,CES5A,-0.179605302026775
UDN359892,novelGene_CYLD_AS,3.41015495685594,CYLD,-1.12618166727471
UDN359892,novelGene_DBF4B_AS,3.92737427941166,DBF4B,-0.592527600868094
UDN359892,novelGene_DDX12B_AS,3.03026022886456,DDX12B,-0.644451105513998
UDN359892,novelGene_ENSG00000237525_AS,2.5635998988953,ENSG00000237525,-0.605977920187437
UDN359892,novelGene_ENSG00000242540_AS_novelGene_SOX11_AS,2.31566663838841,ENSG00000242540,-0.781236885048021
UDN359892,novelGene_ENSG00000248431_AS,2.40733042695403,ENSG00000248431,-0.179605302026775
UDN359892,novelGene_ENSG00000258077_AS,2.48286296126648,ENSG00000258077,-0.373849862160131
UDN359892,novelGene_ENSG00000264545_AS_novelGene_MTAP_AS,2.4990303325168,ENSG00000264545,-0.671873596211573
UDN359892,novelGene_ENSG00000272970_AS,2.1581494632786,ENSG00000272970,0.325362811409598
UDN359892,novelGene_ENSG00000275016_AS,3.80986235667761,ENSG00000275016,
UDN359892,novelGene_ENSG00000279957_AS,2.03860371046109,ENSG00000279957,-0.321308320623912
UDN359892,novelGene_ENSG00000288692_AS,2.31813951595415,ENSG00000288692,
UDN359892,novelGene_ENSG00000289695_AS,2.3171340765035,ENSG00000289695,
UDN359892,novelGene_NAV2-AS5_AS,3.28125627253258,novelGene_NAV2,
UDN359892,novelGene_PPP1R13B_AS,3.12562387089473,PPP1R13B,0.161947016786002
UDN359892,novelGene_PSMB5_AS,3.18339275248126,PSMB5,2.10370359972974
UDN359892,novelGene_SLC35E4_AS,2.59508159457266,SLC35E4,-0.504841897834984
UDN359892,novelGene_SSPN_AS,4.50192576007692,SSPN,-0.429626392021252
UDN359892,novelGene_TIMM50_AS,2.34433070945107,TIMM50,1.64558832800386
UDN359892,novelGene_TTC4_AS,2.55505339943538,TTC4,-0.517450575745049
UDN359892,novelGene_ZFP36_AS,2.62502682576399,ZFP36,-0.522345279637504
UDN359892,novelGene_ZNF354A_AS,3.03026022886456,ZNF354A,-1.50077992939628
UDN359892,novelGene_DLEC1_AS,3.38993785799227,DLEC1,0.826300518172389
UDN359892,novelGene_EMB_AS,2.48743730878416,EMB,-0.352659492899966
UDN359892,novelGene_ENSG00000280385_AS_novelGene_NAALAD2_AS,2.67935153551332,ENSG00000280385,1.63201254089145
UDN359892,novelGene_FAM111A-DT_AS,2.58428900608795,FAM111A-DT,-0.733778749388476
UDN359892,novelGene_INF2_AS,2.1337605337214,INF2,-0.743609495603813
UDN359892,novelGene_LINC02966_AS,5.00137992274892,LINC02966,-0.552981146033674
UDN359892,novelGene_PTGIR_AS,4.11159241256258,PTGIR,1.97294350647311
UDN359892,novelGene_ATN1_AS_novelGene_ENO2_AS,2.36642777702667,ATN1,-1.33597864182385
UDN359892,novelGene_ENSG00000250189_AS,5.38815906080325,ENSG00000250189,-0.179605302026775
UDN359892,novelGene_FOXF2_AS,2.25998462501315,FOXF2,-0.785495023140413
UDN359892,novelGene_FRK_AS,4.44455716906751,FRK,-0.825940474367642
UDN359892,novelGene_GDI1_AS,2.16065591239129,GDI1,-0.325594032841581
UDN359892,novelGene_NDUFS8_AS,3.12776137777416,NDUFS8,3.87156108703552
UDN359892,novelGene_P4HTM_AS_novelGene_WDR6_AS,3.41015495685594,P4HTM,-0.632131338815803
UDN359892,novelGene_PRB3_AS,2.53919091723039,PRB3,
UDN359892,novelGene_PUDP_AS,5.38815906080325,PUDP,-1.00525562732624
UDN359892,novelGene_TMEM138_AS,2.60829529259873,TMEM138,0.968835744211834
UDN359892,novelGene_ACP7_AS,4.05516971272859,ACP7,-0.859696905269625
UDN359892,novelGene_CFL1_AS,2.00031703554447,CFL1,1.76512909026249
UDN359892,novelGene_ENSG00000280060_AS,3.62808196684313,ENSG00000280060,
UDN359892,novelGene_ENSG00000285090_AS,2.09938498822373,ENSG00000285090,1.19763758796654
UDN359892,novelGene_GCHFR_AS,5.38815906080325,GCHFR,2.36727106525685
UDN359892,novelGene_HAND2_AS,5.38815906080325,HAND2,-1.06978282823002
UDN359892,novelGene_HTR7_AS,3.12023172525209,HTR7,-0.429941828543022
UDN359892,novelGene_KCTD7_AS,3.55201364428491,KCTD7,-0.7711449810857
UDN359892,novelGene_LINC01641_AS,5.38815906080325,LINC01641,
UDN359892,novelGene_NTNG1_AS,2.16463748921681,NTNG1,-0.756504144332886
UDN359892,novelGene_PREB_AS,2.96435694435089,PREB,0.0977530247836946
UDN359892,novelGene_AKR1B1_AS,5.38815906080325,AKR1B1,1.78725143507035
UDN359892,novelGene_ANKRD50_AS,2.57261061000347,ANKRD50,-0.383436394824123
UDN359892,novelGene_CASC9_AS,4.48130258227029,CASC9,
UDN359892,novelGene_ENSG00000141979_AS_novelGene_SLC35E1_AS,3.18339275248126,ENSG00000141979,-0.510768773066011
UDN359892,novelGene_ENSG00000261915_AS_novelGene_GPS2_AS_novelGene_NEURL4_AS,2.80899884954553,ENSG00000261915,-0.858446430833876
UDN359892,novelGene_ENSG00000272240_AS,5.38815906080325,ENSG00000272240,
UDN359892,novelGene_ENSG00000275860_AS,2.66157781844415,ENSG00000275860,
UDN359892,novelGene_ENSG00000276517_AS,2.09409850580466,ENSG00000276517,0.59199818270811
UDN359892,novelGene_ENSG00000287206_AS,5.38815906080325,ENSG00000287206,
UDN359892,novelGene_ENSG00000289159_AS,3.41379815223546,ENSG00000289159,-0.430439042518191
UDN359892,novelGene_FOLR3_AS,5.38815906080325,FOLR3,-0.309797559027822
UDN359892,novelGene_HTR1B_AS,3.4577568791922,HTR1B,-0.237959600117164
UDN359892,novelGene_INAFM2_AS,3.51106952152314,INAFM2,1.99882288307558
UDN359892,novelGene_LINC02898_AS,5.38815906080325,LINC02898,-0.179605302026775
UDN359892,novelGene_MED25_AS,2.47042380374888,MED25,-0.294470866654534
UDN359892,novelGene_PARM1_AS,3.18339275248126,PARM1,1.08008762450578
UDN359892,novelGene_PGBD2_AS,4.00517861163216,PGBD2,-0.458074188829705
UDN359892,novelGene_RPAP1_AS,3.18339275248126,RPAP1,-1.02234839261742
UDN359892,novelGene_USP5_AS,2.48981627055453,USP5,-0.451602364005536
UDN359892,novelGene_ZFAND5_AS,3.18339275248126,ZFAND5,0.796572372350358
UDN359892,novelGene_ATP6V0D1-DT_AS,2.44038193775743,ATP6V0D1-DT,0.315075522977539
UDN359892,novelGene_BLOC1S6_AS_novelGene_ENSG00000260170_AS,3.12023172525209,BLOC1S6,-1.72439021058432
UDN359892,novelGene_BTBD10_AS,2.70960782924044,BTBD10,-2.26605505908149
UDN359892,novelGene_CALCOCO1_AS,2.94109842906496,CALCOCO1,-1.02163234976823
UDN359892,novelGene_ENSG00000228028_AS,2.60502566355336,ENSG00000228028,-0.255335417535728
UDN359892,novelGene_ENSG00000229321_AS,3.28616603215088,ENSG00000229321,-0.406314654195007
UDN359892,novelGene_ENSG00000253917_AS,5.38815906080325,ENSG00000253917,4.61408198327149
UDN359892,novelGene_ENSG00000254321_AS,3.28616603215088,ENSG00000254321,-0.179605302026775
UDN359892,novelGene_ENSG00000255621_AS,3.28616603215088,ENSG00000255621,0.984448033914668
UDN359892,novelGene_ENSG00000258728_AS_novelGene_IL11RA_AS,2.55505339943538,ENSG00000258728,0.469609458553807
UDN359892,novelGene_ENSG00000261630_AS,2.13150135677103,ENSG00000261630,
UDN359892,novelGene_LINC00863_AS,4.05145757108545,LINC00863,3.17613714551425
UDN359892,novelGene_MAD2L1BP_AS,3.28616603215088,MAD2L1BP,-0.77254278980485
UDN359892,novelGene_OR10A2_AS,3.28616603215088,OR10A2,
UDN359892,novelGene_SH2B1_AS,2.53971643702618,SH2B1,-0.394520029296675
UDN359892,novelGene_SNAP29_AS,2.44565518711394,SNAP29,1.09337512892481
UDN359892,novelGene_TNFSF15_AS,2.37025003469648,TNFSF15,0.138289639250584
UDN359892,novelGene_USP46_AS,2.62158980302826,USP46,-1.47756146772568
UDN359892,novelGene_ARHGAP19-SLIT1_AS_novelGene_ARHGAP19_AS,3.68580322777951,ARHGAP19-SLIT1,-0.256596806786329
UDN359892,novelGene_CYP2A6_AS,2.00831832598986,CYP2A6,
UDN359892,novelGene_ENSG00000245156_AS,3.12562387089473,ENSG00000245156,
UDN359892,novelGene_ENSG00000289526_AS,2.10565956586834,ENSG00000289526,-0.772394103697678
UDN359892,novelGene_FOXE1_AS,3.12652527384669,FOXE1,0.668276339357442
UDN359892,novelGene_LINC00924_AS,3.53342954904775,LINC00924,1.38372375705501
UDN359892,novelGene_LINC02575_AS,3.51531928236597,LINC02575,3.76250913693756
UDN359892,novelGene_MALSU1_AS,2.6374987670514,MALSU1,3.15651681178376
UDN359892,novelGene_PALM_AS,3.12652527384669,PALM,0.989563242453841
UDN359892,novelGene_PCDHGB3_AS,3.12652527384669,PCDHGB3,-0.868458362854136
UDN359892,novelGene_PITX1-AS1_AS,2.61131705945266,novelGene_PITX1,
UDN359892,novelGene_PSMD5_AS,3.41015495685594,PSMD5,-1.21361269940088
UDN359892,novelGene_RAB12_AS,2.36278743304276,RAB12,0.0928880053092753
UDN359892,novelGene_RARRES2P2_AS,2.09702537649927,RARRES2P2,
UDN359892,novelGene_RPS4X_AS,3.57303856824584,RPS4X,2.24905039681935
UDN359892,novelGene_SPEN-AS1_AS,5.38815906080325,novelGene_SPEN,
UDN359892,novelGene_STOML1_AS,3.60518799117186,STOML1,0.337190818287542
UDN359892,novelGene_UQCRB_AS,2.3653953211204,UQCRB,3.78931503597481
UDN359892,novelGene_CA14_AS,3.39173506655601,CA14,-0.327916388386866
UDN359892,novelGene_CCDC144NL-AS1_AS,3.12343022120747,novelGene_CCDC144NL,
UDN359892,novelGene_CFAP100_AS,5.38815906080325,CFAP100,
UDN359892,novelGene_DUS3L_AS,5.38815906080325,DUS3L,-0.473952270130185
UDN359892,novelGene_DYNC1LI2_AS,3.50842379528348,DYNC1LI2,-1.6662003069631
UDN359892,novelGene_ENEMAL_AS,2.58136379542124,ENEMAL,-0.453223849427741
UDN359892,novelGene_ENSG00000231295_AS,5.38815906080325,ENSG00000231295,
UDN359892,novelGene_ENSG00000261717_AS_novelGene_TMEM170A_AS,3.51106952152314,ENSG00000261717,1.07358419977673
UDN359892,novelGene_ENSG00000275464_AS_novelGene_ENSG00000280433_AS,2.36235342286789,ENSG00000275464,-0.289016256091254
UDN359892,novelGene_ENSG00000279833_AS,2.5618197812176,ENSG00000279833,-0.534738826017032
UDN359892,novelGene_ENSG00000284731_AS,5.09982984197092,ENSG00000284731,3.23743648279254
UDN359892,novelGene_HS1BP3_AS,5.38815906080325,HS1BP3,-0.456422295357417
UDN359892,novelGene_MIR217HG_AS,3.12023172525209,MIR217HG,-0.258175689298703
UDN359892,novelGene_MTHFS_AS,2.63691766936435,MTHFS,1.15821610701921
UDN359892,novelGene_ODR4_AS,2.49808151016418,ODR4,-0.911058345160213
UDN359892,novelGene_PNPLA1_AS,4.08588861998183,PNPLA1,-0.258006522987093
UDN359892,novelGene_ARRDC1-AS1_AS,3.12023172525209,novelGene_ARRDC1,
UDN359892,novelGene_ATAD3C_AS,3.7524796917509,ATAD3C,0.849509479598494
UDN359892,novelGene_DISC1FP1_AS,5.38815906080325,DISC1FP1,
UDN359892,novelGene_ENSG00000219702_AS,3.12023172525209,ENSG00000219702,
UDN359892,novelGene_ENSG00000225721_AS,3.12023172525209,ENSG00000225721,0.0471673804903535
UDN359892,novelGene_ENSG00000271880_AS,3.67083252177281,ENSG00000271880,-0.330348414072339
UDN359892,novelGene_ENSG00000290019_AS,5.38815906080325,ENSG00000290019,0.874044383859364
UDN359892,novelGene_ENSG00000293288_AS,3.12023172525209,ENSG00000293288,-0.179605302026775
UDN359892,novelGene_HNRNPAB_AS,5.38815906080325,HNRNPAB,-0.268473907227534
UDN359892,novelGene_HSPB7_AS,3.12343022120747,HSPB7,-0.193820823793459
UDN359892,novelGene_NDUFA3_AS,3.38935105407493,NDUFA3,2.63753072791844
UDN359892,novelGene_TSSK6_AS,3.12023172525209,TSSK6,-0.692399207264358
UDN359892,novelGene_ATXN1L_AS_novelGene_IST1_AS,3.32754922706243,ATXN1L,-1.28648634424535
UDN359892,novelGene_ENSG00000244345_AS,4.59674078874243,ENSG00000244345,
UDN359892,novelGene_ENSG00000257524_AS,2.67305004526305,ENSG00000257524,-0.929531376945427
UDN359892,novelGene_ENSG00000285922_AS,5.38815906080325,ENSG00000285922,-0.514852371210222
UDN359892,novelGene_POLD2_AS,2.45979721871974,POLD2,0.27207204346581
UDN359892,novelGene_WDR18_AS,3.32754922706243,WDR18,1.47528265694899
UDN359892,novelGene_ACAP2-IT1_AS,4.60029903136884,ACAP2-IT1,-0.179605302026775
UDN359892,novelGene_LINC01418_AS,3.37431144608347,LINC01418,1.954813708828
UDN359892,novelGene_TFPT_AS,2.18843713408136,TFPT,3.1830446905876
UDN359892,novelGene_C1QTNF4_AS,5.38815906080325,C1QTNF4,1.9026832857755
